STORE_ID,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_ID,MRP,CP,DISCOUNT,SP,Date
YR4226,Bangalore!,Jewellery,21703186E,$94,$59.22,$4.7,$89.3,26-10-2024
YR4226,Bangalore ,Jewellery,61325378,$93,$64.17,$5.58,$87.42,26-10-2024
YR4226,Bangalore$,Jewellery,56274414G,$59,$38.94,$1.77,$57.23,26-10-2024
YR4226,Bangalore,Perfume,87275085B,$11,$7.48,$0.22,$10.78,26-10-2024
YR4226,Bangalore$,Artifact,79988403V,$31,$20.15,$0.93,$30.07,26-10-2024
YR4226,Bangalore,Jewellery,71424560K,$19,$12.73,$1.52,$17.48,26-10-2024
YR4226,Bangalore,Perfume,99697875I,$12,$8.88,$0.84,$11.16,26-10-2024
YR4226,Bangalore,Jewellery,69565124U,$13,$8.84,$0.65,$12.35,26-10-2024
YR4226,Bangalore,Painting,62561340,$54,$35.1,$2.7,$51.3,26-10-2024
YR4226,Bangalore,Perfume,60795288[,$40,$27.2,$4,$36,26-10-2024
YR4226,Bangalore#,Jewellery,38968200D,$55,$41.25,$3.3,$51.7,26-10-2024
YR4226,Bangalore,Cosmetics,56428222,$49,$29.89,$1.47,$47.53,26-10-2024
YR4226,Bangalore,Cosmetics,58611755Z,$21,$13.02,$1.26,$19.74,26-10-2024
YR4226,Bangalore+,Jewellery,92188720F,$22,$14.52,$0.66,$21.34,26-10-2024
YR4226,Bangalore,Jewellery,69869995,$58,$41.76,$1.74,$56.26,26-10-2024
YR4226,Bangalore,Jewellery,44480590H,$69,$50.37,$3.45,$65.55,26-10-2024
YR4226,Bangalore,Jewellery,95295104R,$74,$51.06,$7.4,$66.6,26-10-2024
YR4226,Bangalore&,Painting,42060852,$17,$10.2,$1.7,$15.3,26-10-2024
YR4226,Bangalore,Artifact,36466064,$47,$28.2,$2.35,$44.65,26-10-2024
YR4226,Bangalore,Perfume,45697326U,$48,$35.04,$4.32,$43.68,26-10-2024
YR4226,Bangalore%,Candle,86269836,$71,$43.31,$4.26,$66.74,26-10-2024
YR4226,Bangalore!,Jewellery,48062133J,$19,$12.35,$1.9,$17.1,26-10-2024
YR4226,Bangalore,Candle,20566101X,$24,$17.04,$0.72,$23.28,26-10-2024
YR4226,Bangalore,Artifact,34724731L,$61,$40.87,$1.83,$59.17,26-10-2024
YR4226,Bangalore,Candle,77362670N,$40,$25.6,$2.8,$37.2,26-10-2024
YR4226,Bangalore),Cosmetics,28737182,$52,$36.92,$5.2,$46.8,26-10-2024
YR4226,Bangalore,Painting,10769042Y,$26,$18.72,$1.82,$24.18,26-10-2024
YR4226,"Bangalore""",Painting,31253051,$81,$58.32,$4.86,$76.14,26-10-2024
YR4226,Bangalore*,Painting,45540771\,$11,$7.04,$0.66,$10.34,26-10-2024
YR4226,Bangalore&,Jewellery,17421264P,$17,$12.07,$0.68,$16.32,26-10-2024
YR4226,Bangalore,Decor,55933837U,$31,$20.77,$1.55,$29.45,26-10-2024
YR4226,Bangalore,Jewellery,98025207,$38,$25.84,$1.9,$36.1,26-10-2024
YR4226,Bangalore*,Cosmetics,49331054,$80,$49.6,$2.4,$77.6,26-10-2024
YR4226,Bangalore(,Decor,24504699T,$62,$39.06,$6.2,$55.8,26-10-2024
YR4226,Bangalore$,Jewellery,46988220,$100,$69,$10,$90,26-10-2024
YR4226,Bangalore,Artifact,92479858,$78,$56.16,$7.8,$70.2,26-10-2024
YR4226,Bangalore,Jewellery,72363891\,$65,$42.9,$5.2,$59.8,26-10-2024
YR4226,Bangalore,Jewellery,13754577A,$32,$20.8,$2.56,$29.44,26-10-2024
YR4226,Bangalore&,Perfume,58441467`,$85,$51.85,$8.5,$76.5,26-10-2024
YR4226,Bangalore,Jewellery,79782409,$26,$15.86,$2.6,$23.4,26-10-2024
YR4226,Bangalore%,Cosmetics,55148315,$39,$28.47,$3.51,$35.49,26-10-2024
YR4226,Bangalore,Candle,43118286],$34,$24.14,$2.04,$31.96,26-10-2024
YR5253,Bangalore',Jewellery,98739318,$61,$44.53,$4.88,$56.12,26-10-2024
YR5253,Bangalore$,Cosmetics,54244689,$76,$51.68,$6.08,$69.92,26-10-2024
YR5253,Bangalore#,Painting,53612976,$46,$29.9,$3.22,$42.78,26-10-2024
YR5253,Bangalore,Painting,91257629,$73,$50.37,$6.57,$66.43,26-10-2024
YR5253,Bangalore,Perfume,17597045,$23,$17.25,$0.69,$22.31,26-10-2024
YR5253,Bangalore,Jewellery,93106079C,$57,$37.05,$1.71,$55.29,26-10-2024
YR5253,Bangalore,Artifact,20154113Z,$33,$21.78,$0.99,$32.01,26-10-2024
YR5253,Bangalore,Perfume,43615417,$96,$57.6,$4.8,$91.2,26-10-2024
YR5253,Bangalore ,Candle,92666625,$73,$51.1,$2.19,$70.81,26-10-2024
YR5253,Bangalore,Cosmetics,35955200,$27,$19.17,$1.35,$25.65,26-10-2024
YR5253,Bangalore,Cosmetics,95465393,$35,$24.85,$1.75,$33.25,26-10-2024
YR5253,Bangalore%,Artifact,61885681Y,$58,$37.12,$2.32,$55.68,26-10-2024
YR5253,Bangalore%,Artifact,91999206^,$27,$19.71,$1.35,$25.65,26-10-2024
YR5253,Bangalore,Jewellery,27163391,$14,$9.1,$1.26,$12.74,26-10-2024
YR5253,"Bangalore""",Cosmetics,83146972,$98,$69.58,$1.96,$96.04,26-10-2024
YR5253,Bangalore,Cosmetics,43837890_,$42,$31.08,$2.94,$39.06,26-10-2024
YR5253,Bangalore,Painting,36724243,$100,$71,$5,$95,26-10-2024
YR5253,Bangalore,Candle,65198059S,$68,$49.64,$4.76,$63.24,26-10-2024
YR5253,Bangalore,Painting,29322204Q,$92,$62.56,$3.68,$88.32,26-10-2024
YR5253,Bangalore,Jewellery,42947998,$73,$46.72,$2.92,$70.08,26-10-2024
YR5253,Bangalore ,Jewellery,97802734],$72,$49.68,$7.2,$64.8,26-10-2024
YR5253,Bangalore,Cosmetics,35886535,$41,$27.88,$1.64,$39.36,26-10-2024
YR5253,Bangalore,Painting,17102661,$81,$56.7,$5.67,$75.33,26-10-2024
YR5253,Bangalore(,Decor,56719360,$24,$14.4,$2.4,$21.6,26-10-2024
YR5253,Bangalore,Painting,63448486,$71,$50.41,$4.97,$66.03,26-10-2024
YR5253,"Bangalore""",Perfume,58968811U,$26,$16.12,$1.56,$24.44,26-10-2024
YR5253,Bangalore ,Cosmetics,78779907,$61,$37.21,$2.44,$58.56,26-10-2024
YR7896,Bangalore),Perfume,76066284A,$40,$28.8,$4,$36,26-10-2024
YR7896,Bangalore,Perfume,96146545P,$51,$35.19,$5.1,$45.9,26-10-2024
YR7896,Bangalore,Jewellery,42689819,$20,$13.8,$0.6,$19.4,26-10-2024
YR7896,Bangalore,Perfume,85824890,$63,$39.06,$3.78,$59.22,26-10-2024
YR7896,Bangalore,Cosmetics,45985717J,$69,$46.92,$1.38,$67.62,26-10-2024
YR7896,Bangalore%,Jewellery,73553161H,$95,$66.5,$5.7,$89.3,26-10-2024
YR7896,Bangalore,Decor,43972473,$64,$48,$5.12,$58.88,26-10-2024
YR7896,Bangalore,Perfume,77890014A,$95,$70.3,$6.65,$88.35,26-10-2024
YR7896,Bangalore%,Candle,77461547,$16,$12,$0.8,$15.2,26-10-2024
YR7896,Bangalore,Jewellery,60336608L,$59,$42.48,$1.77,$57.23,26-10-2024
YR7896,Bangalore,Decor,38905029,$61,$41.48,$3.66,$57.34,26-10-2024
YR7896,Bangalore,Jewellery,79697265,$53,$38.69,$2.65,$50.35,26-10-2024
YR7896,Bangalore#,Artifact,57433471I,$74,$48.1,$7.4,$66.6,26-10-2024
YR7896,Bangalore,Decor,81356201N,$76,$53.96,$7.6,$68.4,26-10-2024
YR7896,Bangalore,Perfume,65332641W,$35,$22.05,$1.4,$33.6,26-10-2024
YR7896,Bangalore),Decor,28619079W,$99,$69.3,$6.93,$92.07,26-10-2024
YR7896,"Bangalore""",Artifact,81935729^,$43,$25.8,$4.3,$38.7,26-10-2024
YR7896,Bangalore,Decor,50509338,$44,$28.6,$4.4,$39.6,26-10-2024
YR7896,"Bangalore""",Cosmetics,84564208M,$52,$33.8,$4.16,$47.84,26-10-2024
YR7896,Bangalore),Jewellery,93007202V,$38,$26.22,$2.28,$35.72,26-10-2024
YR7896,Bangalore',Painting,22285461\,$61,$41.48,$6.1,$54.9,26-10-2024
YR7896,"Bangalore""",Artifact,64088439,$63,$45.99,$6.3,$56.7,26-10-2024
YR7896,Bangalore,Painting,29706726,$30,$18.3,$1.8,$28.2,26-10-2024
YR7896,Bangalore+,Perfume,11966552W,$33,$23.1,$0.99,$32.01,26-10-2024
YR7896,Bangalore$,Artifact,19711914,$49,$30.87,$2.94,$46.06,26-10-2024
YR7896,Bangalore,Perfume,51940307,$52,$32.24,$5.2,$46.8,26-10-2024
YR7896,Bangalore,Cosmetics,76953430V,$48,$31.68,$1.44,$46.56,26-10-2024
YR7896,Bangalore,Jewellery,59136352,$16,$10.24,$1.12,$14.88,26-10-2024
YR7896,Bangalore,Decor,43206176Q,$13,$9.23,$0.78,$12.22,26-10-2024
YR7896,Bangalore,Artifact,87412414,$75,$48.75,$6,$69,26-10-2024
YR7896,Bangalore ,Candle,21348876R,$21,$15.54,$1.68,$19.32,26-10-2024
YR7896,Bangalore,Candle,37248840,$62,$38.44,$1.86,$60.14,26-10-2024
YR7896,Bangalore%,Candle,21195068,$54,$36.18,$3.78,$50.22,26-10-2024
YR7896,Bangalore,Candle,21909179U,$64,$45.44,$2.56,$61.44,26-10-2024
YR7896,Bangalore*,Cosmetics,19865722,$11,$7.7,$1.1,$9.9,26-10-2024
YR7896,Bangalore$,Painting,11170043,$20,$13.2,$0.4,$19.6,26-10-2024
YR7896,Bangalore*,Cosmetics,29692993,$94,$61.1,$1.88,$92.12,26-10-2024
YR7896,Bangalore!,Jewellery,55986022R,$35,$23.8,$1.05,$33.95,26-10-2024
YR7896,Bangalore ,Decor,61649475,$15,$9,$1.05,$13.95,26-10-2024
YR7896,Bangalore,Painting,47482604Y,$72,$54,$5.04,$66.96,26-10-2024
YR7896,Bangalore,Cosmetics,99491882,$61,$40.26,$4.88,$56.12,26-10-2024
YR7896,Bangalore,Cosmetics,80570678,$37,$22.94,$3.33,$33.67,26-10-2024
YR7896,Bangalore ,Painting,44329528\,$22,$14.52,$1.32,$20.68,26-10-2024
YR7896,Bangalore!,Decor,22834777E,$50,$30.5,$3.5,$46.5,26-10-2024
YR6095,Bangalore,Jewellery,19626770E,$69,$48.99,$2.07,$66.93,26-10-2024
YR6095,Bangalore(,Cosmetics,56343078,$23,$14.95,$2.07,$20.93,26-10-2024
YR6095,Bangalore+,Jewellery,71748657,$32,$23.36,$2.88,$29.12,26-10-2024
YR6095,Bangalore,Decor,89527282,$92,$69,$3.68,$88.32,26-10-2024
YR6095,Bangalore,Artifact,83677062Y,$61,$44.53,$4.88,$56.12,26-10-2024
YR6095,Bangalore,Jewellery,37559204,$25,$18.75,$2.5,$22.5,26-10-2024
YR6095,Bangalore#,Artifact,64206542C,$48,$32.16,$2.4,$45.6,26-10-2024
YR6095,Bangalore ,Perfume,30256042,$49,$34.3,$4.9,$44.1,26-10-2024
YR6095,Bangalore,Cosmetics,71015319S,$27,$18.36,$1.08,$25.92,26-10-2024
YR6095,Bangalore',Jewellery,49001464[,$20,$12.8,$1.6,$18.4,26-10-2024
YR6095,Bangalore ,Decor,48358764,$42,$31.5,$3.78,$38.22,26-10-2024
YR6095,Bangalore(,Decor,58271179,$13,$8.06,$0.52,$12.48,26-10-2024
YR6095,Bangalore(,Artifact,44656372,$27,$19.17,$1.35,$25.65,26-10-2024
YR6095,Bangalore*,Perfume,12768554_,$15,$11.25,$0.9,$14.1,26-10-2024
YR6095,Bangalore!,Candle,92872619R,$70,$44.8,$5.6,$64.4,26-10-2024
YR6095,Bangalore(,Cosmetics,30154418A,$52,$34.84,$1.56,$50.44,26-10-2024
YR6095,Bangalore+,Candle,34211120Y,$12,$7.8,$0.24,$11.76,26-10-2024
YR6095,Bangalore,Painting,95775756,$89,$60.52,$2.67,$86.33,26-10-2024
YR6095,Bangalore#,Candle,50201721,$52,$33.28,$1.04,$50.96,26-10-2024
YR6095,Bangalore,Artifact,70314941_,$14,$9.38,$0.28,$13.72,26-10-2024
YR6095,Bangalore,Candle,43782958,$89,$59.63,$8.01,$80.99,26-10-2024
YR6095,Bangalore(,Candle,21126403Z,$47,$32.43,$1.41,$45.59,26-10-2024
YR6095,Bangalore',Painting,91172485[,$39,$27.69,$1.17,$37.83,26-10-2024
YR6095,Bangalore,Jewellery,24776611A,$99,$67.32,$8.91,$90.09,26-10-2024
YR6095,Bangalore ,Decor,96234436,$29,$19.72,$2.9,$26.1,26-10-2024
YR6095,Bangalore#,Perfume,43494567E,$61,$39.65,$2.44,$58.56,26-10-2024
YR6095,Bangalore,Painting,69419555W,$48,$31.68,$4.8,$43.2,26-10-2024
YR6095,Bangalore,Perfume,86574707O,$89,$58.74,$7.12,$81.88,26-10-2024
YR6095,Bangalore,Candle,30511474[,$78,$48.36,$7.02,$70.98,26-10-2024
YR6095,Bangalore,Candle,28413085,$86,$60.2,$6.02,$79.98,26-10-2024
YR6095,Bangalore),Candle,14062194,$49,$30.38,$3.92,$45.08,26-10-2024
YR6095,Bangalore!,Cosmetics,82243347,$44,$29.04,$4.4,$39.6,26-10-2024
YR6095,Bangalore+,Perfume,25152893J,$79,$47.4,$1.58,$77.42,26-10-2024
YR6095,Bangalore*,Decor,59073181O,$67,$40.2,$2.01,$64.99,26-10-2024
YR6095,Bangalore),Painting,63640747S,$24,$14.64,$1.92,$22.08,26-10-2024
YR6095,Bangalore,Painting,87445373[,$60,$40.8,$4.2,$55.8,26-10-2024
YR6095,Bangalore,Cosmetics,52794494Z,$62,$42.16,$5.58,$56.42,26-10-2024
YR6095,Bangalore,Painting,39858093`,$94,$65.8,$7.52,$86.48,26-10-2024
YR6095,Bangalore,Jewellery,70754394_,$90,$55.8,$9,$81,26-10-2024
YR6095,Bangalore',Decor,38633117,$26,$16.9,$0.78,$25.22,26-10-2024
YR6095,Bangalore,Perfume,43988952J,$97,$70.81,$4.85,$92.15,26-10-2024
YR6095,Bangalore,Cosmetics,68576354L,$70,$49,$7,$63,26-10-2024
YR6095,Bangalore,Perfume,20274963[,$95,$64.6,$4.75,$90.25,26-10-2024
YR6095,Bangalore!,Jewellery,48820190H,$88,$61.6,$8.8,$79.2,26-10-2024
YR6095,Bangalore,Artifact,93040161E,$73,$54.02,$5.11,$67.89,26-10-2024
YR6095,Bangalore,Jewellery,49460144J,$49,$34.3,$2.94,$46.06,26-10-2024
YR6095,Bangalore,Cosmetics,18500671,$27,$17.55,$2.43,$24.57,26-10-2024
YR4368,Bangalore,Artifact,81133728W,$39,$25.74,$1.56,$37.44,26-10-2024
YR4368,Bangalore,Jewellery,40794677,$88,$59.84,$7.92,$80.08,26-10-2024
YR4368,Bangalore,Cosmetics,78881530Q,$37,$23.31,$2.96,$34.04,26-10-2024
YR4368,"Bangalore""",Artifact,64036254,$75,$51.75,$7.5,$67.5,26-10-2024
YR4368,Bangalore,Cosmetics,30527954,$13,$8.32,$0.39,$12.61,26-10-2024
YR4368,Bangalore ,Cosmetics,40204162_,$52,$36.92,$2.08,$49.92,26-10-2024
YR4368,Bangalore',Artifact,87104797,$52,$34.84,$2.6,$49.4,26-10-2024
YR4368,Bangalore,Painting,70740661,$89,$54.29,$1.78,$87.22,26-10-2024
YR4368,Bangalore,Candle,30187377P,$65,$46.8,$5.85,$59.15,26-10-2024
YR4368,Bangalore ,Decor,63918151N,$24,$16.8,$0.96,$23.04,26-10-2024
YR4368,Bangalore,Painting,47435913H,$83,$57.27,$8.3,$74.7,26-10-2024
YR4368,Bangalore,Cosmetics,42404174,$82,$59.86,$4.92,$77.08,26-10-2024
YR4368,Bangalore,Painting,58282165A,$10,$7.4,$0.2,$9.8,26-10-2024
YR4368,Bangalore,Artifact,39965209,$67,$43.55,$3.35,$63.65,26-10-2024
YR4368,Bangalore#,Artifact,61954345],$68,$41.48,$4.08,$63.92,26-10-2024
YR4368,Bangalore*,Candle,11057434,$47,$31.96,$4.23,$42.77,26-10-2024
YR4368,Bangalore,Jewellery,87371215I,$78,$56.16,$1.56,$76.44,26-10-2024
YR4368,Bangalore$,Artifact,38940734B,$88,$64.24,$8.8,$79.2,26-10-2024
YR4368,Bangalore#,Perfume,18756103,$98,$68.6,$3.92,$94.08,26-10-2024
YR4368,Bangalore),Painting,11554565,$18,$11.88,$0.72,$17.28,26-10-2024
YR4368,Bangalore,Candle,67024536,$26,$16.38,$1.56,$24.44,26-10-2024
YR4368,Bangalore%,Painting,60007019T,$56,$36.4,$3.92,$52.08,26-10-2024
YR4368,Bangalore%,Artifact,44944763D,$60,$39.6,$5.4,$54.6,26-10-2024
YR4368,Bangalore,Painting,16201782\,$78,$52.26,$2.34,$75.66,26-10-2024
YR4368,Bangalore,Painting,85509033,$13,$8.32,$0.91,$12.09,26-10-2024
YR4368,Bangalore,Cosmetics,83078308,$38,$27.74,$1.14,$36.86,26-10-2024
YR4368,Bangalore,Painting,71171875,$40,$25.2,$2.8,$37.2,26-10-2024
YR4368,Bangalore*,Perfume,27185363,$63,$43.47,$4.41,$58.59,26-10-2024
YR4368,Bangalore,Cosmetics,80776672\,$34,$24.48,$3.4,$30.6,26-10-2024
YR4368,Bangalore(,Jewellery,71572875P,$13,$8.19,$1.17,$11.83,26-10-2024
YR5986,Bangalore*,Candle,34996643Z,$49,$35.28,$3.43,$45.57,26-10-2024
YR5986,Bangalore ,Candle,39811401P,$79,$59.25,$5.53,$73.47,26-10-2024
YR5986,Bangalore+,Candle,47779235,$91,$54.6,$8.19,$82.81,26-10-2024
YR5986,Bangalore,Cosmetics,33343200,$24,$17.28,$1.92,$22.08,26-10-2024
YR5986,Bangalore',Decor,12579040,$43,$31.82,$3.01,$39.99,26-10-2024
YR5986,Bangalore,Candle,15973815,$87,$60.9,$6.09,$80.91,26-10-2024
YR5986,Bangalore,Cosmetics,51105346,$36,$26.64,$1.8,$34.2,26-10-2024
YR5986,Bangalore,Artifact,24403076,$46,$27.6,$3.68,$42.32,26-10-2024
YR5986,Bangalore!,Jewellery,89101562I,$82,$60.68,$2.46,$79.54,26-10-2024
YR5986,Bangalore,Artifact,64327392F,$96,$68.16,$7.68,$88.32,26-10-2024
YR5986,Bangalore',Decor,25394592,$40,$27.6,$2.4,$37.6,26-10-2024
YR5986,Bangalore,Cosmetics,30118713K,$82,$59.86,$5.74,$76.26,26-10-2024
YR5986,Bangalore,Jewellery,64288940I,$14,$9.8,$0.42,$13.58,26-10-2024
YR5986,Bangalore',Artifact,85072326,$88,$54.56,$7.92,$80.08,26-10-2024
YR5986,Bangalore',Candle,35644836,$20,$13.2,$1,$19,26-10-2024
YR5986,Bangalore ,Painting,21741638A,$85,$59.5,$5.1,$79.9,26-10-2024
YR5986,Bangalore,Decor,33293762[,$42,$28.14,$0.84,$41.16,26-10-2024
YR5986,Bangalore,Painting,86714782_,$55,$38.5,$4.95,$50.05,26-10-2024
YR5986,Bangalore,Jewellery,81707763,$69,$43.47,$4.14,$64.86,26-10-2024
YR5986,Bangalore,Decor,94781494,$27,$19.98,$2.7,$24.3,26-10-2024
YR5986,Bangalore,Jewellery,27644042N,$43,$27.95,$2.15,$40.85,26-10-2024
YR5986,Bangalore+,Jewellery,16605529,$71,$48.28,$2.13,$68.87,26-10-2024
YR5986,Bangalore,Decor,23057250\,$59,$43.07,$4.13,$54.87,26-10-2024
YR5986,Bangalore,Artifact,51003723I,$40,$26.8,$3.2,$36.8,26-10-2024
YR5986,Bangalore(,Jewellery,28001098,$47,$35.25,$3.76,$43.24,26-10-2024
YR5986,Bangalore+,Perfume,48496093\,$34,$24.48,$1.7,$32.3,26-10-2024
YR5986,Bangalore%,Painting,10140075,$87,$52.2,$3.48,$83.52,26-10-2024
YR5986,Bangalore!,Painting,22560119,$88,$66,$2.64,$85.36,26-10-2024
YR5986,Bangalore,Perfume,41363220B,$94,$62.04,$4.7,$89.3,26-10-2024
YR5986,Bangalore,Cosmetics,24114685,$64,$40.96,$3.2,$60.8,26-10-2024
YR5986,Bangalore,Jewellery,41220397K,$38,$26.98,$2.66,$35.34,26-10-2024
YR5986,Bangalore+,Artifact,35339965,$94,$56.4,$2.82,$91.18,26-10-2024
YR5986,Bangalore,Perfume,86420898,$55,$39.05,$5.5,$49.5,26-10-2024
YR5986,Bangalore!,Decor,33752441J,$80,$48.8,$7.2,$72.8,26-10-2024
YR5986,Bangalore,Painting,86187438,$27,$16.47,$0.54,$26.46,26-10-2024
YR8737,Bangalore,Cosmetics,12153320X,$55,$35.75,$1.1,$53.9,26-10-2024
YR8737,Bangalore,Candle,73863525R,$67,$42.88,$1.34,$65.66,26-10-2024
YR8737,Bangalore,Painting,84240112B,$16,$9.92,$1.12,$14.88,26-10-2024
YR8737,Bangalore,Artifact,25921936,$71,$42.6,$6.39,$64.61,26-10-2024
YR8737,Bangalore,Painting,48051147,$91,$66.43,$8.19,$82.81,26-10-2024
YR8737,Bangalore ,Painting,57513122I,$16,$10.56,$1.28,$14.72,26-10-2024
YR8737,Bangalore+,Cosmetics,50012207Z,$82,$54.12,$4.1,$77.9,26-10-2024
YR8737,Bangalore$,Candle,32469787,$60,$43.2,$6,$54,26-10-2024
YR8737,Bangalore#,Artifact,81850585,$47,$28.67,$3.29,$43.71,26-10-2024
YR8737,Bangalore,Painting,64541625,$49,$33.81,$1.96,$47.04,26-10-2024
YR8737,Bangalore#,Candle,67175598,$45,$30.6,$2.7,$42.3,26-10-2024
YR8737,Bangalore&,Perfume,50558776[,$19,$13.11,$1.14,$17.86,26-10-2024
YR8737,Bangalore,Perfume,97852172,$49,$29.89,$4.41,$44.59,26-10-2024
YR8737,Bangalore(,Painting,66664733Y,$57,$37.05,$5.13,$51.87,26-10-2024
YR8737,Bangalore),Perfume,60608520Z,$19,$13.87,$1.52,$17.48,26-10-2024
YR8737,Bangalore,Jewellery,59427490C,$97,$66.93,$6.79,$90.21,26-10-2024
YR8737,Bangalore+,Decor,46070861,$49,$29.4,$2.45,$46.55,26-10-2024
YR8737,Bangalore+,Candle,14573059,$16,$9.92,$0.96,$15.04,26-10-2024
YR8737,Bangalore,Decor,21947631,$46,$31.28,$1.38,$44.62,26-10-2024
YR8737,Bangalore(,Decor,56290893,$36,$21.96,$2.88,$33.12,26-10-2024
YR8737,Bangalore,Cosmetics,47743530L,$100,$65,$10,$90,26-10-2024
YR8737,Bangalore,Perfume,25084228E,$24,$15.6,$2.16,$21.84,26-10-2024
YR8737,Bangalore,Perfume,17322387B,$80,$50.4,$4.8,$75.2,26-10-2024
YR8737,Bangalore,Jewellery,78332214H,$79,$48.19,$2.37,$76.63,26-10-2024
YR8737,Bangalore,Cosmetics,60028991I,$43,$32.25,$1.29,$41.71,26-10-2024
YR8737,Bangalore,Perfume,75536193,$96,$70.08,$4.8,$91.2,26-10-2024
YR6068,Bangalore,Decor,65335388],$34,$23.8,$3.4,$30.6,26-10-2024
YR6068,Bangalore,Painting,52442932M,$56,$39.76,$5.04,$50.96,26-10-2024
YR6068,Bangalore$,Candle,56804504,$94,$63.92,$3.76,$90.24,26-10-2024
YR6068,Bangalore%,Perfume,69718933,$67,$49.58,$6.7,$60.3,26-10-2024
YR6068,Bangalore ,Cosmetics,90790710,$71,$43.31,$5.68,$65.32,26-10-2024
YR6068,Bangalore!,Cosmetics,71784362L,$54,$34.56,$4.86,$49.14,26-10-2024
YR6068,Bangalore(,Painting,17860717,$41,$28.29,$1.64,$39.36,26-10-2024
YR6068,Bangalore!,Cosmetics,67672729,$16,$10.4,$1.44,$14.56,26-10-2024
YR6068,Bangalore#,Artifact,80194396,$84,$55.44,$2.52,$81.48,26-10-2024
YR6068,Bangalore,Artifact,43442382,$16,$11.04,$1.44,$14.56,26-10-2024
YR6068,Bangalore,Decor,77961425,$77,$49.28,$6.16,$70.84,26-10-2024
YR6068,Bangalore),Painting,89247131G,$74,$50.32,$4.44,$69.56,26-10-2024
YR6068,Bangalore,Cosmetics,11148071,$60,$43.8,$1.2,$58.8,26-10-2024
YR6068,Bangalore,Painting,52558288,$26,$18.72,$2.6,$23.4,26-10-2024
YR6068,Bangalore(,Jewellery,39956970N,$71,$48.28,$7.1,$63.9,26-10-2024
YR6068,Bangalore',Painting,36965942X,$17,$12.75,$1.19,$15.81,26-10-2024
YR6068,Bangalore,Perfume,51992492,$53,$33.92,$4.24,$48.76,26-10-2024
YR6068,"Bangalore""",Decor,38786926,$80,$56.8,$6.4,$73.6,26-10-2024
YR6068,Bangalore,Decor,77977905U,$73,$53.29,$5.11,$67.89,26-10-2024
YR6068,Bangalore,Artifact,89884338B,$17,$11.05,$1.7,$15.3,26-10-2024
YR6068,Bangalore*,Cosmetics,48905334U,$42,$27.3,$0.84,$41.16,26-10-2024
YR6068,Bangalore#,Painting,14383544,$62,$37.82,$1.86,$60.14,26-10-2024
YR6068,Bangalore,Perfume,70078735,$62,$40.3,$1.24,$60.76,26-10-2024
YR6068,Bangalore,Decor,33054809],$100,$69,$4,$96,26-10-2024
YR6068,Bangalore,Cosmetics,99390258F,$86,$52.46,$6.02,$79.98,26-10-2024
YR6068,Bangalore,Candle,95973510P,$93,$57.66,$6.51,$86.49,26-10-2024
YR6068,Bangalore,Decor,97887878,$64,$39.68,$1.92,$62.08,26-10-2024
YR6068,Bangalore,Decor,19115905Z,$11,$7.81,$0.44,$10.56,26-10-2024
YR6068,Bangalore,Artifact,23958129,$61,$44.53,$2.44,$58.56,26-10-2024
YR6068,"Bangalore""",Cosmetics,91730041X,$90,$56.7,$8.1,$81.9,26-10-2024
YR6068,Bangalore',Perfume,67722167,$95,$59.85,$3.8,$91.2,26-10-2024
YR6068,Bangalore(,Painting,15081176W,$32,$20.48,$2.24,$29.76,26-10-2024
YR6068,Bangalore,Candle,55524597,$46,$32.2,$2.76,$43.24,26-10-2024
YR6068,Bangalore+,Decor,16127624J,$34,$22.78,$2.72,$31.28,26-10-2024
YR6068,Bangalore,Jewellery,76623840],$37,$22.57,$2.96,$34.04,26-10-2024
YR6068,Bangalore,Artifact,38070068,$45,$29.25,$4.5,$40.5,26-10-2024
YR6068,Bangalore%,Perfume,15924377A,$56,$35.84,$5.04,$50.96,26-10-2024
YR6068,Bangalore,Painting,28775634,$50,$35,$1.5,$48.5,26-10-2024
YR6068,Bangalore,Perfume,24471740,$33,$20.79,$2.97,$30.03,26-10-2024
YR6068,Bangalore',Painting,65057983,$10,$7,$0.7,$9.3,26-10-2024
YR6068,Bangalore%,Artifact,26690979,$91,$57.33,$8.19,$82.81,26-10-2024
YR6068,Bangalore(,Decor,92293090A,$62,$39.68,$5.58,$56.42,26-10-2024
YR6068,Bangalore,Candle,41857604,$47,$31.02,$1.41,$45.59,26-10-2024
YR6068,Bangalore,Cosmetics,79274291A,$33,$22.11,$3.3,$29.7,26-10-2024
YR6068,Bangalore,Perfume,81048583J,$59,$43.66,$5.9,$53.1,26-10-2024
YR6068,Bangalore,Perfume,90689086Q,$96,$57.6,$3.84,$92.16,26-10-2024
YR1475,Bangalore,Artifact,36122741L,$87,$53.94,$1.74,$85.26,26-10-2024
YR1475,Bangalore,Decor,72874755I,$32,$21.44,$2.24,$29.76,26-10-2024
YR1475,"Bangalore""",Perfume,95874633B,$56,$34.16,$3.92,$52.08,26-10-2024
YR1475,Bangalore,Candle,57128601,$43,$31.82,$0.86,$42.14,26-10-2024
YR1475,Bangalore,Perfume,98450927T,$40,$24.4,$2.8,$37.2,26-10-2024
YR1475,Bangalore),Perfume,44810180`,$91,$55.51,$1.82,$89.18,26-10-2024
YR1475,Bangalore!,Candle,66884460I,$71,$46.86,$5.68,$65.32,26-10-2024
