STORE_ID,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_ID,MRP,CP,DISCOUNT,SP,Date
YR1632,Bangalore,Jewellery,64527893,48.0,32.64,4.8,43.2,2024-10-26
YR1632,Bangalore,Jewellery,86217651,84.0,60.48,4.2,79.8,2024-10-26
YR1632,Bangalore,Jewellery,43560485,18.0,13.32,0.54,17.46,2024-10-26
YR1632,Bangalore,Perfume,41225891,37.0,25.53,3.7,33.3,2024-10-26
YR1632,Bangalore,Perfume,61698913,94.0,68.62,1.88,92.12,2024-10-26
YR1632,Bangalore,Candle,37847595,31.0,20.46,2.79,28.21,2024-10-26
YR1632,Bangalore,Perfume,35526733,29.0,20.01,1.45,27.55,2024-10-26
YR1632,Bangalore,Artifact,16383056,34.0,21.42,2.04,31.96,2024-10-26
YR1632,Bangalore,Cosmetics,82191162,56.0,34.72,5.04,50.96,2024-10-26
YR1632,Bangalore,Artifact,90823669,79.0,52.14,5.53,73.47,2024-10-26
YR1632,Bangalore,Painting,33521728,43.0,31.39,1.72,41.28,2024-10-26
YR1632,Bangalore,Jewellery,20695190,83.0,55.61,4.15,78.85,2024-10-26
YR1632,Bangalore,Painting,94553527,85.0,55.25,1.7,83.3,2024-10-26
YR1632,Bangalore,Artifact,43835144,90.0,63.0,5.4,84.6,2024-10-26
YR1632,Bangalore,Perfume,88760986,15.0,9.45,1.35,13.65,2024-10-26
YR1632,Bangalore,Painting,29176635,60.0,37.2,2.4,57.6,2024-10-26
YR1632,Bangalore,Candle,82496032,73.0,48.91,2.19,70.81,2024-10-26
YR1632,Bangalore,Artifact,50643920,64.0,41.6,4.48,59.52,2024-10-26
YR1632,Bangalore,Perfume,61495666,52.0,35.88,1.56,50.44,2024-10-26
YR1632,Bangalore,Artifact,17800292,56.0,33.6,1.68,54.32,2024-10-26
YR1632,Bangalore,Painting,27034301,41.0,25.83,1.64,39.36,2024-10-26
YR1632,Bangalore,Painting,99881896,92.0,59.8,8.28,83.72,2024-10-26
YR1632,Bangalore,Perfume,96879882,58.0,38.86,1.16,56.84,2024-10-26
YR5190,Bangalore,Artifact,85465087,51.0,31.62,3.57,47.43,2024-10-26
YR5190,Bangalore,Cosmetics,49108581,21.0,14.28,0.42,20.58,2024-10-26
YR5190,Bangalore,Jewellery,34897766,19.0,14.06,1.14,17.86,2024-10-26
YR5190,Bangalore,Candle,52091369,50.0,37.5,4.5,45.5,2024-10-26
YR5190,Bangalore,Decor,39998168,39.0,26.13,1.17,37.83,2024-10-26
YR5190,Bangalore,Jewellery,65761108,23.0,14.26,1.38,21.62,2024-10-26
YR5190,Bangalore,Artifact,86456604,70.0,51.1,2.8,67.2,2024-10-26
YR5190,Bangalore,Candle,69479980,34.0,20.4,0.68,33.32,2024-10-26
YR5190,Bangalore,Artifact,28498229,59.0,43.66,1.77,57.23,2024-10-26
YR5190,Bangalore,Cosmetics,12477416,68.0,48.96,2.04,65.96,2024-10-26
YR5190,Bangalore,Artifact,68592834,74.0,54.76,2.22,71.78,2024-10-26
YR5190,Bangalore,Candle,95819702,52.0,36.4,1.56,50.44,2024-10-26
YR5190,Bangalore,Jewellery,56016235,54.0,40.5,2.16,51.84,2024-10-26
YR5190,Bangalore,Cosmetics,42505798,91.0,62.79,3.64,87.36,2024-10-26
YR5190,Bangalore,Candle,42384948,61.0,45.75,2.44,58.56,2024-10-26
YR5190,Bangalore,Jewellery,69306945,76.0,51.68,6.84,69.16,2024-10-26
YR5190,Bangalore,Candle,28141174,90.0,67.5,8.1,81.9,2024-10-26
YR5190,Bangalore,Candle,40168457,19.0,13.87,0.95,18.05,2024-10-26
YR5190,Bangalore,Artifact,34518737,19.0,13.68,1.33,17.67,2024-10-26
YR5190,Bangalore,Decor,12647705,27.0,19.44,2.16,24.84,2024-10-26
YR5190,Bangalore,Cosmetics,15174560,86.0,58.48,4.3,81.7,2024-10-26
YR5190,Bangalore,Cosmetics,74530944,87.0,65.25,4.35,82.65,2024-10-26
YR5190,Bangalore,Artifact,36617126,58.0,40.02,4.64,53.36,2024-10-26
YR5190,Bangalore,Candle,23840026,100.0,68.0,2.0,98.0,2024-10-26
YR5190,Bangalore,Jewellery,10683898,46.0,29.44,2.3,43.7,2024-10-26
YR5190,Bangalore,Candle,35611877,87.0,63.51,7.83,79.17,2024-10-26
YR5190,Bangalore,Jewellery,37792663,54.0,37.26,5.4,48.6,2024-10-26
YR5190,Bangalore,Perfume,27083740,56.0,40.88,1.12,54.88,2024-10-26
YR5190,Bangalore,Jewellery,95995483,87.0,60.9,2.61,84.39,2024-10-26
YR5190,Bangalore,Cosmetics,13619995,65.0,48.75,1.3,63.7,2024-10-26
YR5190,Bangalore,Decor,39792175,19.0,11.97,0.57,18.43,2024-10-26
YR5190,Bangalore,Cosmetics,14457702,22.0,14.08,1.1,20.9,2024-10-26
YR5190,Bangalore,Painting,20211791,70.0,51.8,4.2,65.8,2024-10-26
YR5190,Bangalore,Painting,81265563,36.0,21.6,2.88,33.12,2024-10-26
YR5190,Bangalore,Candle,36054077,12.0,7.68,1.08,10.92,2024-10-26
YR5190,Bangalore,Painting,47441406,82.0,54.94,3.28,78.72,2024-10-26
YR5190,Bangalore,Painting,81812133,71.0,47.57,7.1,63.9,2024-10-26
YR5190,Bangalore,Cosmetics,82875061,73.0,50.37,7.3,65.7,2024-10-26
YR5190,Bangalore,Artifact,68798828,16.0,12.0,1.12,14.88,2024-10-26
YR5190,Bangalore,Painting,30747680,98.0,72.52,4.9,93.1,2024-10-26
YR5190,Bangalore,Painting,19071960,86.0,62.78,3.44,82.56,2024-10-26
YR5190,Bangalore,Decor,45065612,19.0,13.11,1.71,17.29,2024-10-26
YR5190,Bangalore,Artifact,13433227,67.0,46.9,4.02,62.98,2024-10-26
YR5190,Bangalore,Perfume,20461730,85.0,62.9,3.4,81.6,2024-10-26
YR5190,Bangalore,Perfume,79290771,29.0,17.69,0.58,28.42,2024-10-26
YR5190,Bangalore,Artifact,69290466,51.0,32.13,1.02,49.98,2024-10-26
YR5190,Bangalore,Candle,19420776,16.0,11.52,1.6,14.4,2024-10-26
YR5190,Bangalore,Candle,73778381,87.0,62.64,6.96,80.04,2024-10-26
YR5190,Bangalore,Jewellery,26825561,74.0,49.58,4.44,69.56,2024-10-26
YR5190,Bangalore,Decor,48512573,69.0,48.3,2.76,66.24,2024-10-26
YR5190,Bangalore,Decor,96693115,10.0,6.4,0.8,9.2,2024-10-26
YR8837,Bangalore,Perfume,31313476,66.0,43.56,5.94,60.06,2024-10-26
YR8837,Bangalore,Perfume,35595397,32.0,21.76,0.64,31.36,2024-10-26
YR8837,Bangalore,Perfume,58133850,46.0,30.36,4.6,41.4,2024-10-26
YR8837,Bangalore,Decor,11675415,80.0,54.4,4.8,75.2,2024-10-26
YR8837,Bangalore,Perfume,50627441,40.0,28.8,2.8,37.2,2024-10-26
YR8837,Bangalore,Painting,60213012,99.0,60.39,8.91,90.09,2024-10-26
YR8837,Bangalore,Artifact,29028320,16.0,10.24,0.48,15.52,2024-10-26
YR8837,Bangalore,Artifact,90738525,84.0,61.32,6.72,77.28,2024-10-26
YR8837,Bangalore,Painting,56115112,79.0,49.77,6.32,72.68,2024-10-26
YR8837,Bangalore,Painting,87717285,42.0,27.3,1.68,40.32,2024-10-26
YR8837,Bangalore,Cosmetics,56650695,40.0,24.8,3.6,36.4,2024-10-26
YR8837,Bangalore,Cosmetics,80007629,16.0,11.36,0.48,15.52,2024-10-26
YR8837,Bangalore,Jewellery,12474670,69.0,44.85,4.14,64.86,2024-10-26
YR8837,Bangalore,Painting,55612487,62.0,45.88,3.72,58.28,2024-10-26
YR8837,Bangalore,Artifact,21725158,17.0,11.56,0.68,16.32,2024-10-26
YR8837,Bangalore,Painting,50624694,40.0,26.0,3.6,36.4,2024-10-26
YR8837,Bangalore,Cosmetics,28805847,35.0,24.5,0.7,34.3,2024-10-26
YR8837,Bangalore,Candle,46087341,45.0,31.5,2.7,42.3,2024-10-26
YR8837,Bangalore,Candle,37880554,70.0,51.1,1.4,68.6,2024-10-26
YR8837,Bangalore,Candle,21453247,12.0,7.56,0.84,11.16,2024-10-26
YR8837,Bangalore,Jewellery,57059936,57.0,41.04,5.7,51.3,2024-10-26
YR8837,Bangalore,Artifact,41431884,76.0,50.92,3.04,72.96,2024-10-26
YR8837,Bangalore,Candle,88093566,71.0,44.02,2.13,68.87,2024-10-26
YR8837,Bangalore,Jewellery,39209899,24.0,16.08,1.44,22.56,2024-10-26
YR8837,Bangalore,Painting,26199340,62.0,44.64,5.58,56.42,2024-10-26
YR8837,Bangalore,Decor,98159790,19.0,14.25,1.52,17.48,2024-10-26
YR8837,Bangalore,Artifact,22219543,80.0,60.0,8.0,72.0,2024-10-26
YR8837,Bangalore,Decor,53851928,79.0,49.77,3.95,75.05,2024-10-26
YR8837,Bangalore,Painting,19887695,73.0,43.8,6.57,66.43,2024-10-26
YR8837,Bangalore,Perfume,69241027,92.0,56.12,3.68,88.32,2024-10-26
YR8837,Bangalore,Jewellery,75945434,18.0,12.06,1.8,16.2,2024-10-26
YR8837,Bangalore,Jewellery,29025573,73.0,48.91,1.46,71.54,2024-10-26
YR8837,Bangalore,Candle,56853942,82.0,54.12,5.74,76.26,2024-10-26
YR8837,Bangalore,Cosmetics,79683532,25.0,16.5,1.25,23.75,2024-10-26
YR8837,Bangalore,Painting,84896545,39.0,24.57,3.51,35.49,2024-10-26
YR8837,Bangalore,Candle,27031555,100.0,63.0,2.0,98.0,2024-10-26
YR8837,Bangalore,Jewellery,96401977,88.0,53.68,2.64,85.36,2024-10-26
YR8837,Bangalore,Cosmetics,38770446,84.0,52.08,5.04,78.96,2024-10-26
YR8837,Bangalore,Perfume,37490539,38.0,27.36,3.42,34.58,2024-10-26
YR8837,Bangalore,Candle,97989501,60.0,44.4,1.8,58.2,2024-10-26
YR8837,Bangalore,Cosmetics,63953857,95.0,57.0,5.7,89.3,2024-10-26
YR8837,Bangalore,Artifact,21211547,50.0,30.5,4.0,46.0,2024-10-26
YR8837,Bangalore,Candle,45216674,73.0,50.37,5.11,67.89,2024-10-26
YR8837,Bangalore,Perfume,72655029,50.0,31.0,2.5,47.5,2024-10-26
YR8837,Bangalore,Jewellery,23447265,42.0,28.14,1.68,40.32,2024-10-26
YR8837,Bangalore,Artifact,91183471,67.0,44.22,1.34,65.66,2024-10-26
YR8837,Bangalore,Artifact,31107482,25.0,17.75,0.5,24.5,2024-10-26
YR2692,Bangalore,Painting,22977600,81.0,52.65,4.05,76.95,2024-10-26
YR2692,Bangalore,Jewellery,70685729,15.0,9.6,1.35,13.65,2024-10-26
YR2692,Bangalore,Jewellery,77412109,90.0,64.8,8.1,81.9,2024-10-26
YR2692,Bangalore,Candle,61479187,56.0,42.0,1.12,54.88,2024-10-26
YR2692,Bangalore,Candle,27080993,88.0,52.8,5.28,82.72,2024-10-26
YR2692,Bangalore,Artifact,42865600,95.0,66.5,3.8,91.2,2024-10-26
YR2692,Bangalore,Painting,60229492,85.0,52.7,3.4,81.6,2024-10-26
YR2692,Bangalore,Perfume,76184387,52.0,34.32,4.16,47.84,2024-10-26
YR2692,Bangalore,Painting,78980407,20.0,13.8,0.6,19.4,2024-10-26
YR2692,Bangalore,Artifact,29640808,15.0,9.15,0.3,14.7,2024-10-26
YR2692,Bangalore,Perfume,41105041,66.0,43.56,5.28,60.72,2024-10-26
YR2692,Bangalore,Cosmetics,36688537,41.0,30.34,2.87,38.13,2024-10-26
YR2692,Bangalore,Cosmetics,31568908,81.0,48.6,1.62,79.38,2024-10-26
YR2692,Bangalore,Decor,93246154,24.0,16.56,0.72,23.28,2024-10-26
YR2692,Bangalore,Decor,29385375,76.0,48.64,3.8,72.2,2024-10-26
YR2692,Bangalore,Cosmetics,56991271,70.0,48.3,6.3,63.7,2024-10-26
YR2692,Bangalore,Cosmetics,55098876,51.0,30.6,3.06,47.94,2024-10-26
YR2692,Bangalore,Perfume,11829223,14.0,8.4,1.12,12.88,2024-10-26
YR2692,Bangalore,Candle,11842956,39.0,24.18,1.95,37.05,2024-10-26
YR2692,Bangalore,Jewellery,55659179,98.0,71.54,7.84,90.16,2024-10-26
YR2692,Bangalore,Perfume,71715698,40.0,27.6,2.4,37.6,2024-10-26
YR2692,Bangalore,Jewellery,33628845,54.0,36.72,2.7,51.3,2024-10-26
YR2692,Bangalore,Jewellery,57414245,38.0,23.94,3.42,34.58,2024-10-26
YR2692,Bangalore,Painting,40039367,50.0,33.0,1.0,49.0,2024-10-26
YR2692,Bangalore,Jewellery,91128540,80.0,56.8,3.2,76.8,2024-10-26
YR2692,Bangalore,Decor,60215759,46.0,28.06,4.6,41.4,2024-10-26
YR2692,Bangalore,Decor,95498352,27.0,17.01,2.16,24.84,2024-10-26
YR5698,Bangalore,Candle,91606445,56.0,38.08,5.04,50.96,2024-10-26
YR5698,Bangalore,Perfume,91491088,11.0,6.82,0.99,10.01,2024-10-26
YR5698,Bangalore,Cosmetics,49707336,80.0,58.4,3.2,76.8,2024-10-26
YR5698,Bangalore,Artifact,11417236,45.0,27.9,2.7,42.3,2024-10-26
YR5698,Bangalore,Cosmetics,12562561,83.0,57.27,6.64,76.36,2024-10-26
YR5698,Bangalore,Perfume,15498657,83.0,54.78,1.66,81.34,2024-10-26
YR5698,Bangalore,Jewellery,35285034,53.0,39.22,4.24,48.76,2024-10-26
YR5698,Bangalore,Candle,49740295,94.0,62.04,3.76,90.24,2024-10-26
YR5698,Bangalore,Perfume,87343750,85.0,56.1,2.55,82.45,2024-10-26
YR5698,Bangalore,Cosmetics,97956542,51.0,33.15,2.04,48.96,2024-10-26
YR5698,Bangalore,Jewellery,48221435,75.0,46.5,4.5,70.5,2024-10-26
YR5698,Bangalore,Candle,86201171,88.0,54.56,3.52,84.48,2024-10-26
YR5698,Bangalore,Jewellery,98981018,42.0,25.62,3.78,38.22,2024-10-26
YR5698,Bangalore,Decor,90345764,50.0,34.5,5.0,45.0,2024-10-26
YR5698,Bangalore,Decor,91746520,22.0,15.62,2.2,19.8,2024-10-26
YR5698,Bangalore,Perfume,61462707,80.0,53.6,5.6,74.4,2024-10-26
YR5698,Bangalore,Candle,31873779,22.0,13.86,1.76,20.24,2024-10-26
YR5698,Bangalore,Painting,13246459,64.0,45.44,4.48,59.52,2024-10-26
YR5698,Bangalore,Decor,40561218,60.0,44.4,5.4,54.6,2024-10-26
YR5698,Bangalore,Perfume,74324951,82.0,56.58,4.92,77.08,2024-10-26
YR5698,Bangalore,Artifact,92051391,39.0,23.79,1.17,37.83,2024-10-26
YR5698,Bangalore,Perfume,59636230,47.0,32.9,4.23,42.77,2024-10-26
YR5698,Bangalore,Cosmetics,66733398,61.0,39.65,5.49,55.51,2024-10-26
YR5698,Bangalore,Cosmetics,14064941,49.0,33.81,3.92,45.08,2024-10-26
YR5698,Bangalore,Artifact,77532958,73.0,52.56,2.92,70.08,2024-10-26
YR5698,Bangalore,Painting,59347839,25.0,18.5,2.0,23.0,2024-10-26
YR5698,Bangalore,Candle,12644958,27.0,17.55,0.54,26.46,2024-10-26
YR5698,Bangalore,Artifact,87052612,64.0,40.32,3.2,60.8,2024-10-26
YR5698,Bangalore,Perfume,44178466,18.0,11.16,1.62,16.38,2024-10-26
YR5698,Bangalore,Artifact,68095703,95.0,63.65,7.6,87.4,2024-10-26
YR5698,Bangalore,Jewellery,57672424,83.0,56.44,4.15,78.85,2024-10-26
YR5698,Bangalore,Perfume,30324707,32.0,21.76,0.96,31.04,2024-10-26
YR5698,Bangalore,Artifact,97799987,48.0,36.0,1.44,46.56,2024-10-26
YR5698,Bangalore,Artifact,41412658,62.0,39.06,5.58,56.42,2024-10-26
YR5698,Bangalore,Artifact,81661071,93.0,56.73,2.79,90.21,2024-10-26
YR5698,Bangalore,Cosmetics,37693786,71.0,46.15,2.13,68.87,2024-10-26
YR5698,Bangalore,Candle,76596374,12.0,8.4,0.48,11.52,2024-10-26
YR5698,Bangalore,Decor,87121276,48.0,29.28,2.88,45.12,2024-10-26
YR5698,Bangalore,Perfume,85929260,63.0,37.8,2.52,60.48,2024-10-26
YR5698,Bangalore,Cosmetics,30887756,78.0,56.94,1.56,76.44,2024-10-26
YR5698,Bangalore,Candle,80600891,76.0,56.24,7.6,68.4,2024-10-26
YR5698,Bangalore,Jewellery,32725219,51.0,31.62,4.08,46.92,2024-10-26
YR8473,Bangalore,Jewellery,48594970,76.0,50.16,7.6,68.4,2024-10-26
YR8473,Bangalore,Artifact,36397399,33.0,21.12,1.65,31.35,2024-10-26
YR8473,Bangalore,Perfume,24760131,15.0,9.6,0.6,14.4,2024-10-26
YR8473,Bangalore,Painting,34018859,57.0,38.19,4.56,52.44,2024-10-26
YR8473,Bangalore,Painting,94990234,57.0,35.91,3.99,53.01,2024-10-26
YR8473,Bangalore,Decor,89324035,61.0,40.87,4.88,56.12,2024-10-26
YR8473,Bangalore,Artifact,15086669,74.0,51.06,1.48,72.52,2024-10-26
YR8473,Bangalore,Decor,20890197,37.0,22.94,1.48,35.52,2024-10-26
YR8473,Bangalore,Jewellery,49786987,68.0,44.88,4.08,63.92,2024-10-26
YR8473,Bangalore,Painting,69883728,27.0,16.2,0.81,26.19,2024-10-26
YR8473,Bangalore,Perfume,70010070,75.0,46.5,7.5,67.5,2024-10-26
YR8473,Bangalore,Painting,99653930,16.0,10.56,0.32,15.68,2024-10-26
YR8473,Bangalore,Artifact,18893432,64.0,42.24,4.48,59.52,2024-10-26
YR8473,Bangalore,Decor,18346862,14.0,9.94,1.26,12.74,2024-10-26
YR8473,Bangalore,Painting,75854797,89.0,63.19,1.78,87.22,2024-10-26
YR8473,Bangalore,Painting,67919921,82.0,56.58,4.1,77.9,2024-10-26
YR8473,Bangalore,Perfume,97409973,99.0,73.26,2.97,96.03,2024-10-26
YR8473,Bangalore,Jewellery,92120056,23.0,17.25,1.15,21.85,2024-10-26
YR8473,Bangalore,Perfume,11387023,26.0,18.46,1.04,24.96,2024-10-26
YR8473,Bangalore,Painting,28237304,81.0,54.27,7.29,73.71,2024-10-26
YR8473,Bangalore,Perfume,94918823,74.0,54.76,5.92,68.08,2024-10-26
YR8473,Bangalore,Jewellery,31519470,16.0,9.6,0.48,15.52,2024-10-26
YR8473,Bangalore,Candle,44054870,81.0,51.84,7.29,73.71,2024-10-26
YR8473,Bangalore,Painting,66054992,43.0,30.96,0.86,42.14,2024-10-26
YR8473,Bangalore,Perfume,20785827,62.0,42.78,1.86,60.14,2024-10-26
YR8473,Bangalore,Decor,19744873,41.0,27.47,3.28,37.72,2024-10-26
YR8473,Bangalore,Candle,40849609,18.0,11.16,1.44,16.56,2024-10-26
YR8473,Bangalore,Decor,45304565,52.0,35.36,3.64,48.36,2024-10-26
YR8473,Bangalore,Jewellery,24268493,39.0,29.25,3.12,35.88,2024-10-26
YR8473,Bangalore,Jewellery,28577880,37.0,22.57,2.22,34.78,2024-10-26
YR8473,Bangalore,Cosmetics,85297546,33.0,24.09,0.99,32.01,2024-10-26
YR8834,Bangalore,Perfume,24180603,61.0,36.6,4.88,56.12,2024-10-26
YR8834,Bangalore,Artifact,21332397,21.0,13.44,2.1,18.9,2024-10-26
YR8834,Bangalore,Decor,55678405,16.0,10.88,0.96,15.04,2024-10-26
YR8834,Bangalore,Candle,57043457,71.0,50.41,4.97,66.03,2024-10-26
YR8834,Bangalore,Cosmetics,84187927,23.0,15.41,2.07,20.93,2024-10-26
YR8834,Bangalore,Cosmetics,48034667,14.0,10.08,0.84,13.16,2024-10-26
YR8834,Bangalore,Painting,22933654,70.0,43.4,5.6,64.4,2024-10-26
YR8834,Bangalore,Artifact,81287536,92.0,67.16,7.36,84.64,2024-10-26
YR8834,Bangalore,Artifact,26671752,87.0,65.25,6.96,80.04,2024-10-26
YR8834,Bangalore,Decor,97000732,46.0,33.58,4.6,41.4,2024-10-26
YR8834,Bangalore,Perfume,95773010,50.0,32.5,3.0,47.0,2024-10-26
YR8834,Bangalore,Jewellery,38888549,55.0,40.15,1.1,53.9,2024-10-26
YR8834,Bangalore,Perfume,15701904,17.0,10.71,0.34,16.66,2024-10-26
YR8834,Bangalore,Artifact,41736755,95.0,65.55,8.55,86.45,2024-10-26
YR8834,Bangalore,Perfume,95124816,49.0,34.79,2.94,46.06,2024-10-26
YR8834,Bangalore,Candle,58762817,76.0,47.12,3.04,72.96,2024-10-26
YR8834,Bangalore,Candle,85228881,50.0,37.5,5.0,45.0,2024-10-26
YR8834,Bangalore,Painting,39311523,79.0,54.51,1.58,77.42,2024-10-26
YR8834,Bangalore,Artifact,82086791,47.0,30.08,3.76,43.24,2024-10-26
YR8834,Bangalore,Perfume,45389709,31.0,18.6,3.1,27.9,2024-10-26
YR8834,Bangalore,Artifact,55043945,74.0,47.36,5.18,68.82,2024-10-26
YR8834,Bangalore,Cosmetics,76272277,30.0,19.5,2.4,27.6,2024-10-26
YR8834,Bangalore,Decor,59037475,100.0,71.0,2.0,98.0,2024-10-26
YR8834,Bangalore,Artifact,77447814,14.0,10.36,0.42,13.58,2024-10-26
YR8834,Bangalore,Jewellery,22043762,31.0,18.91,3.1,27.9,2024-10-26
YR8834,Bangalore,Candle,52245178,66.0,46.2,5.28,60.72,2024-10-26
YR8834,Bangalore,Painting,25457763,25.0,17.25,1.0,24.0,2024-10-26
YR8834,Bangalore,Cosmetics,38531494,51.0,32.13,4.08,46.92,2024-10-26
YR8834,Bangalore,Artifact,13501892,77.0,51.59,6.16,70.84,2024-10-26
YR8834,Bangalore,Painting,36878051,11.0,8.25,0.99,10.01,2024-10-26
YR8834,Bangalore,Decor,49638671,12.0,7.2,0.24,11.76,2024-10-26
YR8834,Bangalore,Cosmetics,30289001,41.0,30.34,1.23,39.77,2024-10-26
YR8834,Bangalore,Candle,73761901,91.0,56.42,6.37,84.63,2024-10-26
YR8129,Bangalore,Cosmetics,55694885,89.0,60.52,6.23,82.77,2024-10-26
YR8129,Bangalore,Decor,64343872,36.0,21.96,2.52,33.48,2024-10-26
YR8129,Bangalore,Painting,75080261,46.0,29.44,2.76,43.24,2024-10-26
YR8129,Bangalore,Cosmetics,65214538,59.0,37.76,2.95,56.05,2024-10-26
YR8129,Bangalore,Cosmetics,23568115,30.0,21.6,0.9,29.1,2024-10-26
YR8129,Bangalore,Artifact,45864868,65.0,40.95,1.3,63.7,2024-10-26
YR8129,Bangalore,Artifact,83229370,46.0,28.98,1.38,44.62,2024-10-26
YR8129,Bangalore,Candle,97508850,86.0,61.06,7.74,78.26,2024-10-26
YR8129,Bangalore,Artifact,30170898,87.0,56.55,1.74,85.26,2024-10-26
YR8129,Bangalore,Painting,68982849,86.0,55.04,3.44,82.56,2024-10-26
YR8129,Bangalore,Jewellery,76129455,46.0,30.36,1.84,44.16,2024-10-26
YR8129,Bangalore,Cosmetics,88914794,69.0,47.61,3.45,65.55,2024-10-26
YR8129,Bangalore,Cosmetics,17613525,100.0,75.0,7.0,93.0,2024-10-26
YR8129,Bangalore,Candle,35474548,28.0,18.48,1.96,26.04,2024-10-26
YR8129,Bangalore,Candle,58817749,22.0,16.5,1.98,20.02,2024-10-26
YR8129,Bangalore,Perfume,81271057,96.0,60.48,6.72,89.28,2024-10-26
YR8129,Bangalore,Cosmetics,79667053,29.0,20.88,1.16,27.84,2024-10-26
YR8129,Bangalore,Jewellery,23222045,52.0,38.48,1.04,50.96,2024-10-26
YR8129,Bangalore,Decor,42096557,71.0,42.6,2.84,68.16,2024-10-26
YR8129,Bangalore,Jewellery,33582153,64.0,40.32,2.56,61.44,2024-10-26
YR8129,Bangalore,Artifact,56870422,82.0,51.66,1.64,80.36,2024-10-26
YR8129,Bangalore,Jewellery,48751525,38.0,23.94,1.14,36.86,2024-10-26
YR8129,Bangalore,Artifact,59548339,68.0,48.28,6.12,61.88,2024-10-26
YR8129,Bangalore,Candle,56219482,53.0,37.63,4.77,48.23,2024-10-26
YR8129,Bangalore,Decor,15616760,37.0,26.27,2.96,34.04,2024-10-26
YR8129,Bangalore,Cosmetics,50575256,54.0,36.18,2.7,51.3,2024-10-26
YR8129,Bangalore,Jewellery,40627136,44.0,32.12,1.32,42.68,2024-10-26
YR8129,Bangalore,Artifact,85330505,94.0,64.86,6.58,87.42,2024-10-26
YR8129,Bangalore,Artifact,70795593,80.0,56.0,3.2,76.8,2024-10-26
YR8129,Bangalore,Perfume,88060607,68.0,41.48,6.8,61.2,2024-10-26
YR8129,Bangalore,Artifact,48680114,55.0,40.7,2.2,52.8,2024-10-26
YR8129,Bangalore,Decor,36433105,12.0,7.92,0.96,11.04,2024-10-26
YR8129,Bangalore,Decor,98706359,69.0,48.3,4.14,64.86,2024-10-26
YR8129,Bangalore,Artifact,58834228,58.0,38.86,1.74,56.26,2024-10-26
YR8129,Bangalore,Perfume,51072387,23.0,14.95,2.3,20.7,2024-10-26
YR8129,Bangalore,Painting,23524169,18.0,12.42,0.9,17.1,2024-10-26
YR8129,Bangalore,Cosmetics,40577697,46.0,34.5,1.38,44.62,2024-10-26
YR8129,Bangalore,Candle,39772949,49.0,35.77,4.41,44.59,2024-10-26
YR8129,Bangalore,Jewellery,77225341,54.0,38.88,3.78,50.22,2024-10-26
YR8129,Bangalore,Cosmetics,41192932,45.0,29.25,3.6,41.4,2024-10-26
YR8129,Bangalore,Decor,78318481,19.0,11.97,1.71,17.29,2024-10-26
YR8129,Bangalore,Decor,79477539,34.0,21.08,2.04,31.96,2024-10-26
YR8129,Bangalore,Jewellery,50215454,48.0,32.16,2.88,45.12,2024-10-26
YR8129,Bangalore,Perfume,88112792,69.0,43.47,4.83,64.17,2024-10-26
YR8129,Bangalore,Perfume,50542297,15.0,10.05,1.2,13.8,2024-10-26
YR8129,Bangalore,Artifact,78046569,57.0,41.04,4.56,52.44,2024-10-26
YR8129,Bangalore,Jewellery,72907714,16.0,11.68,0.64,15.36,2024-10-26
YR8129,Bangalore,Decor,77192382,81.0,51.84,8.1,72.9,2024-10-26
YR8930,Bangalore,Artifact,65538635,22.0,13.64,2.2,19.8,2024-10-26
YR8930,Bangalore,Decor,34419860,17.0,11.9,1.7,15.3,2024-10-26
YR8930,Bangalore,Painting,89530029,12.0,7.44,0.48,11.52,2024-10-26
YR8930,Bangalore,Perfume,60147094,14.0,9.94,1.12,12.88,2024-10-26
YR8930,Bangalore,Painting,14141845,31.0,20.15,2.79,28.21,2024-10-26
YR8930,Bangalore,Candle,64494934,56.0,36.4,4.48,51.52,2024-10-26
YR8930,Bangalore,Painting,11744079,63.0,42.21,4.41,58.59,2024-10-26
YR8930,Bangalore,Perfume,92378234,51.0,37.74,1.02,49.98,2024-10-26
YR8930,Bangalore,Perfume,49570007,25.0,18.25,2.5,22.5,2024-10-26
YR8930,Bangalore,Decor,84001159,74.0,46.62,6.66,67.34,2024-10-26
YR8930,Bangalore,Candle,50657653,32.0,22.08,0.96,31.04,2024-10-26
YR8930,Bangalore,Decor,95891113,91.0,68.25,5.46,85.54,2024-10-26
YR8930,Bangalore,Perfume,90944519,67.0,47.57,4.02,62.98,2024-10-26
YR8930,Bangalore,Jewellery,30882263,79.0,59.25,5.53,73.47,2024-10-26
YR8930,Bangalore,Cosmetics,21368103,12.0,8.88,1.2,10.8,2024-10-26
YR8930,Bangalore,Perfume,83369445,44.0,26.4,3.52,40.48,2024-10-26
YR8930,Bangalore,Candle,87203674,71.0,51.12,6.39,64.61,2024-10-26
YR8930,Bangalore,Perfume,57708129,58.0,42.34,2.9,55.1,2024-10-26
YR8930,Bangalore,Candle,33549194,11.0,8.25,0.99,10.01,2024-10-26
YR8930,Bangalore,Jewellery,97319335,40.0,28.0,2.0,38.0,2024-10-26
YR8930,Bangalore,Artifact,21093444,79.0,51.35,2.37,76.63,2024-10-26
YR8930,Bangalore,Jewellery,86267089,95.0,60.8,4.75,90.25,2024-10-26
